"phenocam","rcc","gcc","bcc","brt","night.filtered","spline.filtered","max.filtered","date","doy","year"
11,0.380054038390553,0.377542180922929,0.242403780686518,290.61997180025,0.377542180922929,0.377542180922929,0.380507844360634,"2017-06-12",163,2017
8,0.279350910075098,0.338084892750676,0.381208091931169,535.267768037527,0.338084892750676,0.338749295094444,0.341000028197795,"2017-10-22",295,2017
8,0.39194584615616,0.380676177674088,0.227239074058207,316.05227570667,0.380676177674088,0.380676177674088,0.382254810785385,"2017-09-10",253,2017
20,0.316795762034204,0.333978085269628,0.348972863989319,725.366618131333,0.333978085269628,0.333978085269628,0.33436421296274,"2017-10-04",277,2017
8,0.329547750924028,0.409966924455954,0.260576648119275,317.431930047534,0.409966924455954,0.409966924455954,0.415640388783914,"2017-06-26",177,2017
18,0.308836880323362,0.351841214602635,0.339321905074003,353.142751579338,0.351841214602635,0.351841214602635,0.352957053253731,"2017-06-17",168,2017
14,0.351548660937567,0.390668018816899,0.257762512156589,346.369393956117,0.390668018816899,0.390668018816899,0.396880180595722,"2017-06-11",162,2017
18,0.364434514198982,0.359609926924848,0.276918795776843,302.562154652017,0.359609926924848,0.359609926924848,0.363179794480101,"2017-09-15",258,2017
13,0.336286013240895,0.429377580044423,0.23242928520448,300.920012145929,0.429377580044423,0.429377580044423,0.438275295754417,"2017-06-27",178,2017
7,0.363354339894124,0.377995391954128,0.258685474628654,390.185059111697,0.377995391954128,0.377995391954128,0.383323811998936,"2017-06-19",170,2017
8,0.33325664259396,0.432979917592066,0.231168381218149,277.347929800647,0.432979917592066,0.432979917592066,0.436040551237047,"2017-07-26",207,2017
16,0.357179397431329,0.374148180163069,0.268672422405602,266.780973072288,0.374148180163069,0.374148180163069,0.376011790958047,"2017-09-19",262,2017
19,0.265179029991465,0.331833987892579,0.402986982115956,361.205206416513,0.331833987892579,0.331833987892579,0.339571920384241,"2017-10-11",284,2017
12,0.341805512254352,0.427278215328457,0.230449660558314,295.521826885138,0.427278215328457,0.427278215328457,0.430156064410105,"2017-07-29",210,2017
10,0.348001350785953,0.390761688859718,0.26102358303331,305.385843747389,0.390761688859718,0.390761688859718,0.394343164149358,"2017-07-24",205,2017
20,0.343510071655633,0.404915664285625,0.251638214134088,347.11107737557,0.404915664285625,0.404915664285625,0.409045869927348,"2017-07-03",184,2017
7,0.348147681357525,0.415074824174199,0.23528561115706,366.865099941457,0.415074824174199,0.415074824174199,0.432349680648293,"2017-06-29",180,2017
17,0.337766148007489,0.400222798406169,0.262282694222174,266.232189757058,0.400222798406169,0.400222798406169,0.401443995981631,"2017-09-21",264,2017
12,0.316081576399074,0.318565665615689,0.365163952332147,593.610879622604,0.318565665615689,0.318565665615689,0.337683716720253,"2017-10-01",274,2017
7,0.353713277068016,0.455715207492546,0.190499459918868,303.568808401667,0.455715207492546,0.455715207492546,0.464119372371433,"2017-08-13",225,2017
19,0.336582519194064,0.393261850773185,0.269658545042424,301.061783848199,0.393261850773185,0.393261850773185,0.396628772936656,"2017-07-08",189,2017
20,0.300831929616046,0.333275201525853,0.365594447214768,378.518416619401,0.333275201525853,0.333275201525853,0.339498121588259,"2017-10-28",301,2017
9,0.35018693190044,0.323840681198142,0.325972386901418,375.275665024631,0.323840681198142,0.323840681198142,0.334273694152639,"2017-10-22",295,2017
16,0.274606017529018,0.331340860050749,0.393798310885957,307.224410402439,0.331340860050749,0.331340860050749,0.332142983904118,"2017-09-28",271,2017
6,0.349238140774434,0.436163629371945,0.213903584894612,291.16949529597,0.436163629371945,0.436163629371945,0.439716965034035,"2017-08-02",214,2017
12,0.329873093736413,0.324091047906858,0.346035858356729,699.992417140493,0.324091047906858,0.324091047906858,0.324621217138642,"2017-06-15",166,2017
7,0.350361321131663,0.413097363680119,0.237551030172136,378.224681006219,0.413097363680119,0.413097363680119,0.419110136068418,"2017-06-28",179,2017
14,0.295906676253487,0.341965853854418,0.361375506046542,479.609128242385,0.341965853854418,0.341965853854418,0.343447931778711,"2017-10-06",279,2017
10,0.276070168235648,0.338756581800812,0.38517324996354,344.484129754956,0.338756581800812,0.338756581800812,0.34057160588885,"2017-09-27",270,2017
14,0.332418394715884,0.419842306990204,0.247921917401905,300.542624236077,0.419842306990204,0.419842306990204,0.421911728786738,"2017-06-30",181,2017
11,0.373888405579361,0.358973629488181,0.267352530924764,316.738452083691,0.358973629488181,0.358973629488181,0.361937002911033,"2017-10-18",291,2017
15,0.291633883990563,0.342693906305011,0.365565052900691,636.555692660227,0.342693906305011,0.342693906305011,0.342960875967557,"2017-11-10",314,2017
10,0.324294005753467,0.380476441360906,0.295229552885627,313.806853582555,0.380476441360906,0.380476441360906,0.394502825496601,"2017-07-03",184,2017
12,0.353975306256937,0.412505350945377,0.232997795857894,297.243969856872,0.412505350945377,0.412505350945377,0.415215603811209,"2017-07-10",191,2017
13,0.341381661905783,0.452570750615015,0.205319798835963,301.216081566196,0.452570750615015,0.452570750615015,0.474176137768431,"2017-07-11",192,2017
7,0.352405778138893,0.36507873216046,0.282019363425353,344.748473998254,0.36507873216046,0.36507873216046,0.37424270160509,"2017-06-11",162,2017
12,0.344692017745011,0.428977621039893,0.22539080957518,276.387683028881,0.428977621039893,0.428977621039893,0.433678304007086,"2017-07-21",202,2017
13,0.336311402990242,0.459703247204298,0.199637221186802,297.730068549208,0.459703247204298,0.459703247204298,0.470109863980398,"2017-07-14",195,2017
8,0.316627774686767,0.422302312595139,0.257227355321196,311.341135193215,0.422302312595139,0.422302312595139,0.428985181225437,"2017-07-03",184,2017
13,0.336047027836089,0.459079708210883,0.199379283216366,307.144091907036,0.459079708210883,0.459079708210883,0.473281109318236,"2017-07-15",196,2017
15,0.379926609515719,0.437625381192881,0.182387137523225,286.159772746686,0.437625381192881,0.437625381192881,0.443140468939637,"2017-08-28",240,2017
21,0.394209145384717,0.365695255605835,0.240214685623588,316.59512195122,0.365695255605835,0.365695255605835,0.367108024469094,"2017-09-20",263,2017
21,0.335759968305885,0.408690181419715,0.255538961981085,303.735017421603,0.408690181419715,0.408690181419715,0.410701408875613,"2017-07-04",185,2017
20,0.296503622390546,0.328894486435044,0.37460189117441,357.831456821895,0.328894486435044,0.330242646171167,0.33971997331225,"2017-10-21",294,2017
16,0.314292777529314,0.405777998342016,0.27992922412867,280.145074674481,0.405777998342016,0.405777998342016,0.416792222779922,"2017-07-30",211,2017
20,0.410895790676024,0.385948434500446,0.20315577482353,341.718083080075,0.385948434500446,0.385948434500446,0.389796097938087,"2017-09-03",246,2017
13,0.342435853394435,0.445190904438011,0.210197478346285,298.287391362713,0.445190904438011,0.445190904438011,0.452812899714769,"2017-07-09",190,2017
14,0.300633880689789,0.341114480356361,0.35850877490899,564.251939428269,0.341114480356361,0.341114480356361,0.351702970004293,"2017-11-09",313,2017
6,0.366116168640057,0.420733422957071,0.213118691808796,295.708310199798,0.420733422957071,0.420733422957071,0.42420102102179,"2017-08-12",224,2017
20,0.281191939298902,0.32835802026829,0.390624167983449,448.816011580756,0.32835802026829,0.32835802026829,0.33251024427867,"2017-11-06",310,2017
17,0.329525586973226,0.420912356659787,0.249022238371307,264.787808096369,0.420912356659787,0.420912356659787,0.421226339047866,"2017-09-07",250,2017
20,0.355030635018901,0.422079491079987,0.220437083803698,362.263521464187,0.422079491079987,0.422079491079987,0.423617098379699,"2017-07-20",201,2017
7,0.282542082327318,0.340034152016662,0.37742376565602,591.618257416842,0.340034152016662,0.340034152016662,0.343890783927873,"2017-10-03",276,2017
20,0.340249875036675,0.400504250719313,0.260175842285607,280.436338339675,0.400504250719313,0.400504250719313,0.403107215609648,"2017-06-22",173,2017
16,0.3408399569252,0.399552826303133,0.257199475270755,269.934588935889,0.399552826303133,0.399552826303133,0.403072158702685,"2017-08-19",231,2017
