"X","TIMESTAMP","RECORD","sensornode","airtemp_Max","airtemp_TMx","airtemp_Min","airtemp_TMn","airtemp_Avg","rh_Max","rh_TMx","rh_Min","rh_TMn","rh_Avg","soiltemp_5cm_Avg","soiltemp_30cm_Avg","vwca_5cm_Avg","vwca_30cm_Avg","vwcb_5cm_Avg","vwcb_30cm_Avg","vwcc_5cm_Avg","vwcc_30cm_Avg","ppt_Tot","ppt2_Tot","dts","dts_Min","panltemp","battvolt_Min","airtemp_Std","rh_Std","soiltemp_5cm_Std","soiltemp_30cm_Std","vwca_5cm_Std","vwca_30cm_Std","vwcb_5cm_Std","vwcb_30cm_Std","vwcc_5cm_Std","vwcc_30cm_Std","ppt_Std","ppt2_Std","dts_Std"
21396,"2018-03-24 12:20:00",21395,14,0.256,"2018-03-24 12:17:20",-0.24,"2018-03-24 12:11:05",-0.03,27.69,"2018-03-24 12:18:25",22.03,"2018-03-24 12:17:50",24.46,-1.861,-1.156,0.132,0.101,0.074,0.09,0.105,0.043,0,0,3374,0,13.52,14.04,0.15,1.237,0.013,0.002,0,0,0,0,0,0,0,0,432.1
24878,"2018-04-17 18:20:00",24877,14,-11.13,"2018-04-17 18:15:00",-11.23,"2018-04-17 18:17:55",-11.18,84.3,"2018-04-17 18:17:50",80.6,"2018-04-17 18:14:55",82.7,-2.92,-2.634,0.123,0.073,0.076,0.078,0.096,0.047,0,0,500,500,-9.05,13.24,0.024,1.036,0.007,0,0,0,0,0,0,0,0,0,0
12135,"2018-01-18 23:50:00",12134,14,0.661,"2018-01-18 23:46:55",0.246,"2018-01-18 23:49:10",0.462,39.43,"2018-01-18 23:49:55",38.17,"2018-01-18 23:48:25",38.87,-5.445,-4.848,0.109,0.028,0.049,0.082,0.094,0.036,0,0,3339,3329,-0.667,12.91,0.128,0.351,0,0,0,0,0,0,0,0,0,0,2.388
22026,"2018-03-28 21:50:00",22025,14,-10.93,"2018-03-28 21:41:40",-11.2,"2018-03-28 21:48:55",-11.05,84.5,"2018-03-28 21:49:15",81.7,"2018-03-28 21:41:15",83.1,-2.678,-2.398,0.125,0.079,0.069,0.091,0.103,0.045,0,0,633,630,-10.3,12.85,0.071,0.811,0.001,0,0,0,0,0,0,0,0,0,1.328
24790,"2018-04-17 03:40:00",24789,14,-0.118,"2018-04-17 03:38:55",-0.563,"2018-04-17 03:30:05",-0.27,35.94,"2018-04-17 03:30:05",32.42,"2018-04-17 03:38:30",34.1,-2.986,-2.623,0.124,0.073,0.078,0.079,0.095,0.047,0,0,500,500,-0.47,12.77,0.086,0.729,0.007,0,0,0,0,0,0,0,0,0,0
55153,"2018-11-14 11:10:00",55146,14,0.378,"2018-11-14 11:09:55",0.003,"2018-11-14 11:09:05",0.153,32.65,"2018-11-14 11:08:30",30.64,"2018-11-14 11:09:40",31.63,-2.958,-0.814,0.134,0.04,0.091,0.194,0.115,0.195,0,0,3370,3370,12.49,14.41,0.094,0.628,0.001,0,0,0,0,0,0,0,0,0,1.5
20889,"2018-03-20 23:00:00",20888,14,-9.05,"2018-03-20 22:55:35",-9.26,"2018-03-20 22:54:05",-9.16,80.7,"2018-03-20 22:53:30",77.11,"2018-03-20 22:55:25",79.17,-6.059,-5.089,0.107,0.018,0.048,0.083,0.097,0.034,0,0,3195,3195,-8.96,12.84,0.063,0.997,0.001,0,0,0,0,0,0,0,0,0,0
20628,"2018-03-19 02:50:00",20627,14,-12.59,"2018-03-19 02:43:50",-12.89,"2018-03-19 02:49:25",-12.69,84.2,"2018-03-19 02:50:00",81.9,"2018-03-19 02:43:50",82.9,-5.829,-4.896,0.108,0.02,0.048,0.084,0.098,0.034,0,0,3293,3282,-12.56,12.63,0.076,0.545,0.002,0,0,0.001,0,0,0,0,0,0,3.259
12267,"2018-01-19 21:50:00",12266,14,-1.778,"2018-01-19 21:50:00",-1.889,"2018-01-19 21:49:10",-1.853,39.96,"2018-01-19 21:49:25",38.39,"2018-01-19 21:50:00",39.33,-4.606,-4.081,0.113,0.027,0.053,0.083,0.097,0.037,0,0,3328,3328,-2.447,12.94,0.035,0.524,0.001,0,0,0,0,0,0,0,0,0,1.967
21505,"2018-03-25 06:40:00",21504,14,-4.513,"2018-03-25 06:34:05",-5,"2018-03-25 06:37:30",-4.743,63.92,"2018-03-25 06:37:25",58.32,"2018-03-25 06:34:00",60.83,-3.456,-1.642,0.127,0.089,0.064,0.093,0.1,0.045,0,0,3359,3357,-4.932,12.94,0.118,1.296,0.01,0.003,0,0,0,0,0,0,0,0,1.903
10687,"2018-01-08 22:10:00",10686,14,-1.11,"2018-01-08 22:06:55",-1.434,"2018-01-08 22:09:50",-1.258,26.58,"2018-01-08 22:09:30",24.1,"2018-01-08 22:06:35",25.3,-4.288,-3.556,0.114,0.028,0.051,0.089,0.098,0.039,0,0,3418,3418,-0.762,13,0.086,0.682,0.003,0,0,0.002,0,0,0,0,0,0,0
22081,"2018-03-29 07:00:00",22080,14,-10.89,"2018-03-29 06:56:05",-11.11,"2018-03-29 06:52:00",-10.98,86.6,"2018-03-29 06:51:55",84.4,"2018-03-29 06:56:20",85.6,-3.312,-2.461,0.122,0.08,0.064,0.09,0.099,0.045,0,0,639,630,-10.27,14.95,0.046,0.637,0.005,0.001,0,0,0,0,0,0,0,0,3.006
21004,"2018-03-21 18:10:00",21003,14,-4.006,"2018-03-21 18:04:55",-4.23,"2018-03-21 18:02:20",-4.122,76.77,"2018-03-21 18:00:40",75.02,"2018-03-21 18:05:55",75.91,-3.976,-4.712,0.114,0.019,0.048,0.083,0.105,0.035,0,0,3285,3245,-3.128,13.68,0.06,0.498,0.004,0.003,0,0,0,0,0,0,0,0,16.69
12483,"2018-01-21 10:30:00",12482,14,-16.12,"2018-01-21 10:29:30",-16.16,"2018-01-21 10:29:20",-16.14,87,"2018-01-21 10:29:55",86.9,"2018-01-21 10:29:25",86.9,-4.897,-3.96,0.113,0.029,0.048,0.085,0.097,0.037,0,0,500,500,-12.36,14.96,0.014,0.032,0,0,0,0,0,0,0,0,0,0,0
21630,"2018-03-26 03:40:00",21629,14,-6.967,"2018-03-26 03:34:40",-7.313,"2018-03-26 03:32:05",-7.168,87,"2018-03-26 03:32:10",82,"2018-03-26 03:34:40",84.9,-2.529,-1.721,0.13,0.079,0.07,0.094,0.102,0.045,0,0,3328,3324,-6.597,12.74,0.099,1.448,0.014,0.001,0,0,0,0,0,0,0,0,1.323
18332,"2018-03-03 02:40:00",18331,14,-2.588,"2018-03-03 02:33:30",-3.094,"2018-03-03 02:36:50",-2.836,31.81,"2018-03-03 02:36:20",29.91,"2018-03-03 02:39:45",30.82,-4.78,-4.498,0.112,0.029,0.05,0.086,0.096,0.031,0,0,3393,3393,-4.525,12.82,0.131,0.495,0.016,0.001,0,0,0,0,0,0,0,0,0
12348,"2018-01-20 11:30:00",12347,14,0.458,"2018-01-20 11:29:55",-0.198,"2018-01-20 11:20:40",-0.035,47.15,"2018-01-20 11:20:15",44.28,"2018-01-20 11:29:30",45.65,-4.999,-4.441,0.11,0.031,0.057,0.077,0.093,0.038,0,0,500,500,6.323,14.19,0.158,0.657,0.034,0.001,0,0,0,0,0,0,0,0,0.091
11997,"2018-01-18 00:50:00",11996,14,-6.521,"2018-01-18 00:42:30",-6.806,"2018-01-18 00:47:45",-6.647,66.8,"2018-01-18 00:40:05",61.36,"2018-01-18 00:50:00",64.43,-7.234,-5.453,0.105,0.025,0.049,0.082,0.09,0.036,0,0,3354,3342,-6.997,12.85,0.081,1.015,0.001,0,0,0,0,0,0,0,0,0,4.305
20413,"2018-03-17 14:40:00",20412,14,-0.665,"2018-03-17 14:38:20",-1.413,"2018-03-17 14:40:00",-0.923,52.65,"2018-03-17 14:38:35",50.4,"2018-03-17 14:39:15",51.44,-5.166,-4.939,0.111,0.014,0.046,0.081,0.102,0.035,0,0,3377,3374,14.67,14.04,0.245,0.656,0.003,0,0,0,0,0,0,0,0,0,0.887
57497,"2018-11-30 18:50:00",57484,14,-9.09,"2018-11-30 18:42:40",-9.28,"2018-11-30 18:49:05",-9.19,90.6,"2018-11-30 18:49:50",89.2,"2018-11-30 18:43:55",90.1,-3.641,-2.486,0.127,0.018,0.066,0.084,0.098,0.039,0,0,4805,4805,-6.315,12.63,0.054,0.29,0.001,0,0,0,0,0,0,0,0,0,8.04
25023,"2018-04-18 18:30:00",25022,14,-5.832,"2018-04-18 18:20:10",-5.994,"2018-04-18 18:29:35",-5.918,48.93,"2018-04-18 18:25:05",46.58,"2018-04-18 18:22:30",47.62,-2.046,-3.276,0.13,0.078,0.075,0.079,0.096,0.046,0,0,1875,1004,0.628,12.91,0.039,0.523,0.007,0.005,0,0,0,0,0,0,0,0,696.8
21068,"2018-03-22 05:00:00",21067,14,-2.184,"2018-03-22 04:51:50",-2.648,"2018-03-22 04:50:05",-2.387,78.97,"2018-03-22 04:50:25",76.72,"2018-03-22 04:58:40",77.47,-4.829,-4.428,0.112,0.02,0.049,0.084,0.101,0.035,0,0,3319,3313,-3.416,12.77,0.088,0.581,0.001,0,0,0,0,0,0,0,0,0,3.097
25087,"2018-04-19 05:10:00",25086,14,-2.912,"2018-04-19 05:01:35",-4.048,"2018-04-19 05:10:00",-3.667,28.14,"2018-04-19 05:04:30",25.12,"2018-04-19 05:01:30",27.22,-5.569,-3.103,0.114,0.075,0.072,0.077,0.085,0.046,0,0,3306,3296,-5.355,12.34,0.288,0.76,0.014,0.005,0,0,0,0,0,0,0,0,2.974
12273,"2018-01-19 22:50:00",12272,14,-1.535,"2018-01-19 22:48:40",-2.152,"2018-01-19 22:40:15",-1.901,40.52,"2018-01-19 22:42:50",36.32,"2018-01-19 22:48:05",38.91,-4.824,-4.072,0.113,0.027,0.053,0.083,0.097,0.037,0,0,3327,3323,-3.141,12.91,0.192,1.24,0.012,0,0,0,0,0,0,0,0,0,2.502
12194,"2018-01-19 09:40:00",12193,14,-0.756,"2018-01-19 09:35:05",-1.15,"2018-01-19 09:39:45",-0.915,48.2,"2018-01-19 09:39:20",45.54,"2018-01-19 09:36:45",46.48,-5.393,-4.699,0.109,0.026,0.046,0.082,0.094,0.036,0,0,3397,3377,-0.858,14.77,0.105,0.731,0.003,0,0,0,0,0,0,0,0,0,5.92
25107,"2018-04-19 08:40:00",25106,14,-1.21,"2018-04-19 08:36:00",-1.322,"2018-04-19 08:37:20",-1.265,28.49,"2018-04-19 08:37:10",25.66,"2018-04-19 08:39:15",26.95,-5.852,-3.499,0.111,0.075,0.069,0.077,0.084,0.045,0,0,3331,3331,12.1,13.34,0.03,0.733,0.008,0.002,0,0,0,0,0,0,0,0,1.816
21610,"2018-03-26 00:20:00",21609,14,-4.675,"2018-03-26 00:10:20",-5.081,"2018-03-26 00:12:00",-4.855,59.6,"2018-03-26 00:12:00",55.38,"2018-03-26 00:10:10",56.99,-1.199,-1.716,0.14,0.08,0.077,0.094,0.111,0.045,0,0,3329,3312,-6.042,12.83,0.085,1.019,0.013,0.001,0,0,0,0,0,0,0,0,5.304
21481,"2018-03-25 02:40:00",21480,14,-3.905,"2018-03-25 02:30:35",-4.432,"2018-03-25 02:32:45",-4.183,62.78,"2018-03-25 02:32:20",56.75,"2018-03-25 02:30:20",59.8,-2.49,-1.435,0.133,0.091,0.069,0.094,0.109,0.045,0,0,3351,3346,-4.394,12.81,0.113,1.31,0.013,0.002,0,0,0,0,0,0,0,0,1.818
20996,"2018-03-21 16:50:00",20995,14,-4.048,"2018-03-21 16:42:45",-4.311,"2018-03-21 16:48:05",-4.221,84.2,"2018-03-21 16:45:25",81.8,"2018-03-21 16:42:40",83.1,-3.967,-4.806,0.114,0.018,0.048,0.083,0.105,0.035,0,0,3291,3291,0.648,14.32,0.056,0.614,0.003,0.003,0,0,0,0,0,0,0,0,3.089
57966,"2018-12-04 01:00:00",57953,14,-18.25,"2018-12-04 00:52:35",-18.36,"2018-12-04 00:56:10",-18.31,81.2,"2018-12-04 00:56:35",79.05,"2018-12-04 00:53:45",80.4,-8.42,-5.07,0.112,0.015,0.059,0.074,0.086,0.027,0,0,500,500,-17.44,12.72,0.033,0.66,0,0.001,0,0,0,0,0,0,0,0,0
20515,"2018-03-18 07:50:00",20514,14,-4.32,"2018-03-18 07:47:05",-4.798,"2018-03-18 07:49:15",-4.598,43.51,"2018-03-18 07:44:55",40.55,"2018-03-18 07:45:55",41.49,-6.952,-4.811,0.106,0.02,0.043,0.085,0.095,0.034,0,0,3332,3327,-0.436,14.77,0.139,0.66,0.008,0.002,0,0,0,0,0,0,0,0,2.27
21282,"2018-03-23 17:20:00",21281,14,-4.392,"2018-03-23 17:17:20",-4.766,"2018-03-23 17:13:10",-4.634,89.8,"2018-03-23 17:19:05",83.4,"2018-03-23 17:16:45",87,-0.306,-0.802,0.16,0.13,0.092,0.092,0.119,0.044,0,0,3286,3283,-2.431,14.38,0.105,1.641,0,0,0,0,0,0,0,0,0,0,2.952
20311,"2018-03-16 21:20:00",20310,14,-8.45,"2018-03-16 21:13:10",-8.67,"2018-03-16 21:16:25",-8.55,60.9,"2018-03-16 21:20:00",59.09,"2018-03-16 21:14:10",60,-5.63,-4.437,0.111,0.018,0.048,0.084,0.101,0.036,0,0,3310,3308,-9.38,12.88,0.069,0.48,0.003,0,0,0,0,0,0,0,0,0,0.476
12064,"2018-01-18 12:00:00",12063,14,1.906,"2018-01-18 11:54:00",0.792,"2018-01-18 11:58:25",1.306,42.29,"2018-01-18 11:58:05",34.13,"2018-01-18 11:53:40",38.74,-6.15,-5.519,0.106,0.029,0.046,0.08,0.092,0.036,0,0,3344,3342,6.381,14.19,0.335,2.105,0.015,0.001,0,0.001,0,0,0,0,0,0,3.745
19843,"2018-03-13 14:40:00",19842,14,-1.656,"2018-03-13 14:30:05",-2.486,"2018-03-13 14:34:50",-2.142,62.55,"2018-03-13 14:33:00",54.31,"2018-03-13 14:30:40",58.37,-5.525,-5.524,0.11,0.023,0.045,0.083,0.108,0.032,0,0,2028,1819,16.31,13.98,0.238,2.611,0.022,0.002,0,0,0,0,0,0,0,0,413.7
58026,"2018-12-04 11:00:00",58013,14,-18.3,"2018-12-04 10:53:45",-18.64,"2018-12-04 10:56:10",-18.44,78.99,"2018-12-04 10:50:05",76.66,"2018-12-04 10:54:50",77.7,-8.7,-5.266,0.111,0.015,0.054,0.073,0.088,0.026,0,0,500,500,-12.27,14.73,0.074,0.536,0.005,0.001,0,0,0,0,0,0,0,0,0
12560,"2018-01-22 00:10:00",12559,14,-18.28,"2018-01-22 00:00:10",-18.44,"2018-01-22 00:10:00",-18.35,85,"2018-01-22 00:09:45",84.7,"2018-01-22 00:03:15",84.9,-5.195,-3.966,0.111,0.027,0.052,0.084,0.097,0.037,0,0,500,500,-17.46,12.57,0.047,0.071,0.003,0,0,0,0,0,0,0,0,0,0
10817,"2018-01-09 19:10:00",10816,14,-1.434,"2018-01-09 19:03:15",-1.748,"2018-01-09 19:06:10",-1.602,73.14,"2018-01-09 19:07:25",69.61,"2018-01-09 19:03:15",71.66,-2.497,-2.921,0.124,0.027,0.058,0.087,0.108,0.041,0,0,3401,3401,-1.554,13.04,0.095,0.96,0.006,0.002,0,0.001,0,0,0,0,0,0,0
55177,"2018-11-14 15:30:00",55170,14,-1.768,"2018-11-14 15:29:50",-1.818,"2018-11-14 15:29:40",-1.795,46.46,"2018-11-14 15:29:25",44.02,"2018-11-14 15:29:55",44.74,-2.315,-0.833,0.138,0.037,0.083,0.191,0.12,0.192,0,0,3362,3362,6.535,14.23,0.016,0.826,0,0,0,0,0,0,0,0,0,0,0
10728,"2018-01-09 05:20:00",10727,14,-2.568,"2018-01-09 05:19:55",-2.76,"2018-01-09 05:18:20",-2.659,93.8,"2018-01-09 05:16:20",91.8,"2018-01-09 05:19:55",92.6,-4.026,-3.494,0.114,0.023,0.051,0.088,0.098,0.04,0,0,3485,3480,-2.339,12.86,0.052,0.493,0.002,0,0,0,0,0,0,0,0,0,1.143
21067,"2018-03-22 04:50:00",21066,14,-2.466,"2018-03-22 04:46:55",-2.648,"2018-03-22 04:46:00",-2.559,78.87,"2018-03-22 04:46:55",77.91,"2018-03-22 04:45:40",78.52,-4.828,-4.428,0.112,0.02,0.049,0.084,0.101,0.035,0,0,3320,3314,-3.483,12.77,0.056,0.191,0,0,0,0,0,0,0,0,0,0,2.052
20597,"2018-03-18 21:40:00",20596,14,-11.92,"2018-03-18 21:35:10",-12.13,"2018-03-18 21:36:20",-12.06,86.4,"2018-03-18 21:36:45",85,"2018-03-18 21:38:45",85.5,-5.644,-4.934,0.108,0.026,0.047,0.085,0.098,0.034,0,0,3329,3318,-9.9,12.83,0.048,0.387,0,0,0,0.001,0,0,0,0,0,0,4.081
12487,"2018-01-21 11:10:00",12486,14,-15.99,"2018-01-21 11:08:55",-16.11,"2018-01-21 11:07:40",-16.05,87.2,"2018-01-21 11:07:50",87,"2018-01-21 11:09:35",87.1,-4.889,-3.961,0.113,0.029,0.048,0.085,0.097,0.037,0,0,500,500,-11.86,14.96,0.031,0.053,0,0,0,0,0,0,0,0,0,0,0
12400,"2018-01-20 20:20:00",12399,14,-6.319,"2018-01-20 20:17:30",-7.15,"2018-01-20 20:18:40",-6.863,85.1,"2018-01-20 20:18:50",78.67,"2018-01-20 20:17:30",83.3,-4.038,-3.911,0.115,0.03,0.053,0.085,0.099,0.037,0,0,500,500,-5.161,12.95,0.23,1.751,0.004,0.001,0,0,0,0,0,0,0,0,0
55108,"2018-11-14 03:30:00",55101,14,-4.108,"2018-11-14 03:28:40",-4.463,"2018-11-14 03:22:45",-4.254,46.18,"2018-11-14 03:22:55",44.74,"2018-11-14 03:29:25",45.41,-2.831,-0.747,0.135,0.038,0.084,0.193,0.117,0.196,0,0,3352,3347,-5.164,12.26,0.103,0.417,0.002,0,0,0,0,0,0,0,0,0,1.284
20050,"2018-03-15 01:10:00",20049,14,-0.198,"2018-03-15 01:09:05",-0.28,"2018-03-15 01:10:00",-0.23,52.74,"2018-03-15 01:10:00",52.54,"2018-03-15 01:09:50",52.63,-5.218,-4.658,0.113,0.018,0.049,0.085,0.106,0.034,0,0,2988,2985,-0.883,12.86,0.027,0.058,0,0,0,0,0,0,0,0,0,0,2.85
57987,"2018-12-04 04:30:00",57974,14,-19.64,"2018-12-04 04:21:00",-19.74,"2018-12-04 04:28:50",-19.7,82.9,"2018-12-04 04:27:40",80.7,"2018-12-04 04:22:50",82,-8.7,-5.109,0.112,0.016,0.059,0.074,0.086,0.026,0,0,500,500,-18.82,12.65,0.021,0.679,0.01,0.001,0,0,0,0,0,0,0,0,0
20622,"2018-03-19 01:50:00",20621,14,-12.59,"2018-03-19 01:50:00",-12.88,"2018-03-19 01:46:05",-12.77,86.3,"2018-03-19 01:46:25",85,"2018-03-19 01:50:00",85.7,-5.799,-4.898,0.108,0.022,0.048,0.085,0.098,0.034,0,0,3313,3290,-12.34,12.67,0.073,0.292,0.001,0,0,0,0,0,0,0,0,0,4.947
21274,"2018-03-23 16:00:00",21273,14,-3.298,"2018-03-23 15:58:25",-3.752,"2018-03-23 15:55:45",-3.47,82.4,"2018-03-23 15:56:20",76.66,"2018-03-23 15:51:55",78.95,-0.319,-0.799,0.159,0.133,0.092,0.092,0.118,0.043,0,0,3278,327,-0.957,14.38,0.115,1.54,0.001,0,0,0,0,0,0,0,0,0,275
21167,"2018-03-22 22:00:00",21166,14,1.076,"2018-03-22 21:59:45",1.056,"2018-03-22 21:59:35",1.066,74.33,"2018-03-22 22:00:00",73.55,"2018-03-22 21:59:35",73.91,-0.568,-0.759,0.151,0.185,0.1,0.096,0.106,0.038,0,0,3353,3353,0.496,12.93,0.008,0.288,0,0,0,0,0,0,0,0,0,0,0.471
22433,"2018-03-31 17:50:00",22432,14,-1.292,"2018-03-31 17:46:55",-1.576,"2018-03-31 17:49:50",-1.428,61.46,"2018-03-31 17:50:00",58.29,"2018-03-31 17:47:15",60.1,-2.385,-2.767,0.124,0.08,0.074,0.088,0.107,0.044,0,0,3313,3313,-0.123,13.66,0.099,1.193,0.001,0.001,0,0,0,0,0,0,0,0,0
20220,"2018-03-16 05:50:00",20219,14,-9.91,"2018-03-16 05:47:50",-10.01,"2018-03-16 05:49:40",-9.96,88.9,"2018-03-16 05:50:00",87.1,"2018-03-16 05:47:40",87.9,-5.383,-4.282,0.113,0.017,0.049,0.086,0.102,0.036,0,0,500,500,-9.44,12.67,0.032,0.529,0.002,0,0,0,0,0,0,0,0,0,0
20668,"2018-03-19 10:00:00",20667,14,-11.64,"2018-03-19 10:00:00",-11.86,"2018-03-19 09:59:35",-11.77,71.89,"2018-03-19 09:59:30",70.75,"2018-03-19 09:59:55",71.12,-6.356,-4.962,0.107,0.02,0.044,0.084,0.098,0.034,0,0,3303,3303,-5.056,14.56,0.069,0.404,0,0,0,0,0,0,0,0,0,0,0
11789,"2018-01-16 13:30:00",11788,14,-2.466,"2018-01-16 13:26:50",-3.257,"2018-01-16 13:28:25",-2.933,19.17,"2018-01-16 13:27:00",16.59,"2018-01-16 13:28:35",17.65,-7.986,-5.84,0.101,0.03,0.046,0.077,0.089,0.037,0,0,3412,3408,11.33,14.13,0.278,0.711,0.009,0,0,0,0,0,0,0,0,0,1.56
10686,"2018-01-08 22:00:00",10685,14,-0.806,"2018-01-08 21:56:50",-1.282,"2018-01-08 22:00:00",-0.962,24.99,"2018-01-08 22:00:00",21.8,"2018-01-08 21:50:50",23.13,-4.257,-3.562,0.114,0.028,0.051,0.089,0.098,0.039,0,0,3418,3418,-0.539,13.01,0.127,0.761,0.006,0.001,0,0.002,0,0,0,0,0,0,0
24808,"2018-04-17 06:40:00",24807,14,-0.948,"2018-04-17 06:31:55",-1.13,"2018-04-17 06:33:45",-1.027,33.59,"2018-04-17 06:32:25",31.66,"2018-04-17 06:39:10",32.34,-3.468,-2.68,0.121,0.074,0.077,0.078,0.093,0.047,0,0,500,500,0.561,13.16,0.04,0.429,0.007,0.001,0,0,0,0,0,0,0,0,0
24895,"2018-04-17 21:10:00",24894,14,-12.51,"2018-04-17 21:06:50",-12.59,"2018-04-17 21:04:25",-12.55,84.7,"2018-04-17 21:04:25",81.2,"2018-04-17 21:07:55",83.1,-3.236,-2.671,0.122,0.073,0.076,0.078,0.095,0.047,0,0,500,500,-11.19,12.9,0.02,0.843,0.002,0.001,0,0,0,0,0,0,0,0,0
18284,"2018-03-02 18:40:00",18283,14,-2.184,"2018-03-02 18:35:00",-2.628,"2018-03-02 18:40:00",-2.356,35.35,"2018-03-02 18:40:00",33.41,"2018-03-02 18:35:35",34.21,-1.705,-5.1,0.13,0.023,0.049,0.085,0.11,0.03,0,0,3404,3400,-1.028,13.07,0.094,0.435,0.009,0.004,0,0,0,0,0,0,0,0,0.872
20303,"2018-03-16 20:00:00",20302,14,-9.34,"2018-03-16 19:57:55",-9.63,"2018-03-16 19:56:50",-9.47,71.29,"2018-03-16 19:56:25",67.79,"2018-03-16 19:58:15",69.31,-5.468,-4.424,0.112,0.017,0.048,0.085,0.102,0.036,0,0,3235,3223,-9.69,12.89,0.085,1.076,0.004,0,0,0,0,0,0,0,0,0,2.894
21749,"2018-03-26 23:30:00",21748,14,-10.5,"2018-03-26 23:26:10",-10.56,"2018-03-26 23:20:10",-10.54,92.4,"2018-03-26 23:26:10",92.2,"2018-03-26 23:29:55",92.3,-2.093,-2.061,0.131,0.08,0.072,0.093,0.114,0.046,0,0,3322,3322,-8.93,12.83,0.017,0.045,0.001,0,0,0,0,0,0,0,0,0,0
21754,"2018-03-27 00:20:00",21753,14,-11.03,"2018-03-27 00:13:00",-11.19,"2018-03-27 00:19:55",-11.1,92,"2018-03-27 00:13:00",91.8,"2018-03-27 00:18:25",91.9,-2.117,-2.061,0.131,0.081,0.072,0.093,0.114,0.046,0,0,3322,3322,-9.59,12.82,0.045,0.06,0.001,0,0,0,0,0,0,0,0,0,0
58022,"2018-12-04 10:20:00",58009,14,-18.69,"2018-12-04 10:17:05",-18.99,"2018-12-04 10:11:40",-18.84,79.74,"2018-12-04 10:19:05",76.84,"2018-12-04 10:14:40",78.35,-8.76,-5.251,0.111,0.015,0.054,0.073,0.088,0.026,0,0,500,500,-12.78,14.76,0.085,0.532,0.005,0.001,0,0,0,0,0,0,0,0,0
12243,"2018-01-19 17:50:00",12242,14,-0.846,"2018-01-19 17:42:25",-1.069,"2018-01-19 17:44:05",-0.955,41.52,"2018-01-19 17:43:40",38.85,"2018-01-19 17:42:15",40.25,-3.439,-4.29,0.117,0.026,0.054,0.083,0.1,0.036,0,0,3340,3332,-0.45,13.12,0.061,0.586,0.012,0.004,0,0,0,0,0,0,0,0,3.003
25004,"2018-04-18 15:20:00",25003,14,-1.372,"2018-04-18 15:15:55",-2,"2018-04-18 15:19:40",-1.723,37.33,"2018-04-18 15:19:15",32.06,"2018-04-18 15:18:00",34.28,-2.819,-3.538,0.12,0.075,0.076,0.08,0.095,0.046,0,0,3352,3340,13.45,14.08,0.194,1.474,0.006,0.001,0,0,0,0,0,0,0,0,3.941
24584,"2018-04-15 17:10:00",24583,14,-0.108,"2018-04-15 17:00:25",-0.746,"2018-04-15 17:08:35",-0.435,55.72,"2018-04-15 17:08:40",51.41,"2018-04-15 17:00:20",53.64,-3.031,-3.373,0.121,0.072,0.078,0.078,0.095,0.046,0,0,4920,4570,5.079,13.23,0.172,1.104,0.003,0.003,0,0,0,0,0,0,0,0,82.4
21855,"2018-03-27 17:10:00",21854,14,-3.278,"2018-03-27 17:05:15",-3.51,"2018-03-27 17:09:45",-3.402,38.64,"2018-03-27 17:03:30",33.86,"2018-03-27 17:05:55",35.79,-1.834,-2.127,0.131,0.08,0.073,0.093,0.113,0.047,0,0,3248,3245,9.93,14.12,0.058,1.127,0.002,0,0,0,0,0,0,0,0,0,0.658
22674,"2018-04-02 10:10:00",22673,14,0.317,"2018-04-02 10:09:20",-0.24,"2018-04-02 10:05:00",0.074,48.58,"2018-04-02 10:04:50",42.22,"2018-04-02 10:06:20",44.42,-3.448,-2.826,0.117,0.081,0.073,0.086,0.099,0.044,0,0,3371,3368,6.739,14.59,0.147,1.788,0.004,0,0,0,0,0,0,0,0,0,3.998
22412,"2018-03-31 14:20:00",22411,14,-2.69,"2018-03-31 14:13:25",-3.074,"2018-03-31 14:19:35",-2.918,77.22,"2018-03-31 14:19:05",72.93,"2018-03-31 14:13:20",74.88,-2.54,-2.897,0.122,0.081,0.076,0.085,0.105,0.044,0,0,3322,3322,2.927,14.28,0.095,1.224,0.005,0.001,0,0,0,0,0,0,0,0,0.77
20353,"2018-03-17 04:20:00",20352,14,-6.896,"2018-03-17 04:14:55",-7.354,"2018-03-17 04:11:30",-7.102,49.7,"2018-03-17 04:12:05",48.26,"2018-03-17 04:16:20",48.98,-6.361,-4.629,0.109,0.019,0.049,0.084,0.097,0.035,0,0,3298,3288,-9.25,12.66,0.128,0.372,0.005,0.002,0,0,0,0,0,0,0,0,2.993
57999,"2018-12-04 06:30:00",57986,14,-20.13,"2018-12-04 06:29:45",-20.21,"2018-12-04 06:29:00",-20.17,81.8,"2018-12-04 06:30:00",81.1,"2018-12-04 06:28:55",81.4,-8.99,-5.147,0.111,0.014,0.059,0.074,0.086,0.026,0,0,500,500,-19.65,12.61,0.031,0.196,0,0,0,0,0,0,0,0,0,0,0
58009,"2018-12-04 08:10:00",57996,14,-19.78,"2018-12-04 08:08:20",-20.05,"2018-12-04 08:00:30",-19.93,81.8,"2018-12-04 08:00:05",80.6,"2018-12-04 08:04:55",81.1,-8.93,-5.193,0.111,0.015,0.053,0.074,0.088,0.026,0,0,500,500,-19,14.95,0.05,0.373,0.003,0.001,0,0,0,0,0,0,0,0,0
