"X","TIMESTAMP","RECORD","sensornode","airtemp_Max","airtemp_TMx","airtemp_Min","airtemp_TMn","airtemp_Avg","rh_Max","rh_TMx","rh_Min","rh_TMn","rh_Avg","soiltemp_5cm_Avg","soiltemp_30cm_Avg","vwca_5cm_Avg","vwca_30cm_Avg","vwcb_5cm_Avg","vwcb_30cm_Avg","vwcc_5cm_Avg","vwcc_30cm_Avg","ppt_Tot","ppt2_Tot","dts","dts_Min","panltemp","battvolt_Min","airtemp_Std","rh_Std","soiltemp_5cm_Std","soiltemp_30cm_Std","vwca_5cm_Std","vwca_30cm_Std","vwcb_5cm_Std","vwcb_30cm_Std","vwcc_5cm_Std","vwcc_30cm_Std","ppt_Std","ppt2_Std","dts_Std"
30289,"2018-08-03 20:10:00",26846,9,7.289,"2018-08-03 20:10:00",5.996,"2018-08-03 20:02:40",6.615,68.51,"2018-08-03 20:02:35",57.3,"2018-08-03 20:09:40",63.47,7.246,9.32,0.19,0.109,0.312,0.108,0.108,0.078,0,0,2523,2514,4.88,12.67,0.41,3.257,0.012,0.028,0.005,0.001,0.001,0.001,0.005,0,0,0,3.932
32056,"2018-08-16 02:40:00",28613,9,10.65,"2018-08-16 02:37:30",10.34,"2018-08-16 02:39:10",10.53,41.32,"2018-08-16 02:36:05",39.39,"2018-08-16 02:30:05",40.43,8.27,10.57,0.079,0.101,0.105,0.095,0.054,0.03,0,0,2575,2570,9.41,12.68,0.072,0.398,0,0,0,0,0,0,0,0,0,0,2.39
28612,"2018-07-23 04:40:00",25169,9,7.106,"2018-07-23 04:39:10",7.036,"2018-07-23 04:34:50",7.073,100,"2018-07-23 04:30:05",100,"2018-07-23 04:30:05",100,9.05,10.09,0.13,0.114,0.279,0.088,0.119,0.037,0,0,2544,2543,7.268,12.48,0.015,0,0,0.055,0,0,0,0.001,0,0,0,0,0.732
30595,"2018-08-05 23:10:00",27152,9,6.774,"2018-08-05 23:00:20",6.683,"2018-08-05 23:04:55",6.722,99.7,"2018-08-05 23:09:20",99.5,"2018-08-05 23:00:45",99.6,9.41,9.37,0.289,0.111,0.269,0.105,0.187,0.073,0,0,2512,2512,6.918,12.71,0.018,0.05,0.116,0.081,0.001,0,0,0,0,0,0,0,0.63
30528,"2018-08-05 12:00:00",27085,9,13.73,"2018-08-05 11:58:20",11.98,"2018-08-05 11:52:30",12.78,68.98,"2018-08-05 11:53:00",60.15,"2018-08-05 11:51:45",64.63,11.85,8.56,0.304,0.115,0.292,0.103,0.2,0.073,0,0,2536,2532,20.08,13.5,0.521,2.225,0.108,0.078,0,0.001,0.001,0,0,0,0,0,5.282
31987,"2018-08-15 15:10:00",28544,9,16.3,"2018-08-15 15:00:05",15.23,"2018-08-15 15:10:00",15.86,24.47,"2018-08-15 15:07:40",20.79,"2018-08-15 15:00:15",22.35,21.09,9.77,0.084,0.104,0.107,0.093,0.066,0.036,0,0,2561,2555,20.58,13.93,0.225,0.858,0,0,0,0,0,0,0,0,0,0,3.572
26344,"2018-07-07 10:40:00",22901,9,15.14,"2018-07-07 10:39:10",14.77,"2018-07-07 10:31:45",14.92,48.79,"2018-07-07 10:36:35",43.42,"2018-07-07 10:33:35",45.65,11.53,7.719,0.082,0.241,0.115,0.109,0.077,0.046,0,0,2557,2556,20.83,12.47,0.11,1.149,0.035,0,0,0,0,0,0,0,0,0,0.767
29376,"2018-07-28 12:00:00",25933,9,12.54,"2018-07-28 11:59:55",11.37,"2018-07-28 11:52:25",11.7,56.19,"2018-07-28 11:59:30",47.95,"2018-07-28 12:00:00",51.45,12.3,9.35,0.292,0.119,0.23,0.157,0.214,0.173,0,0,2551,2547,17.95,14.12,0.238,1.864,0,0.082,0.001,0,0.001,0,0,0,0,0,2.698
28636,"2018-07-23 08:40:00",25193,9,10.75,"2018-07-23 08:35:30",10.46,"2018-07-23 08:38:30",10.6,97.4,"2018-07-23 08:30:55",94.3,"2018-07-23 08:36:15",95.8,11.32,9.81,0.137,0.118,0.269,0.084,0.126,0.036,0,0,2561,2558,20.42,13.29,0.075,0.81,0.053,0.059,0,0.001,0,0.001,0,0,0,0,2.545
30870,"2018-08-07 21:00:00",27427,9,7.692,"2018-08-07 20:56:05",7.542,"2018-08-07 20:53:30",7.63,86.7,"2018-08-07 20:58:10",82,"2018-08-07 20:50:15",84.7,12.45,10.33,0.217,0.115,0.175,0.106,0.148,0.069,0,0,2533,2532,6.396,12.74,0.035,1.65,0.12,0.001,0,0.001,0,0,0,0,0,0,4.189
26139,"2018-07-06 00:30:00",22696,9,9.81,"2018-07-06 00:20:05",8.09,"2018-07-06 00:27:35",8.74,47.8,"2018-07-06 00:28:10",42.74,"2018-07-06 00:20:05",45.79,6.711,8.54,0.085,0.248,0.115,0.115,0.077,0.047,0,0,2557,2549,5.397,12.05,0.562,1.63,0.026,0,0,0.001,0,0,0,0,0,0,2.339
28009,"2018-07-19 00:10:00",24566,9,10.91,"2018-07-19 00:07:35",10.27,"2018-07-19 00:04:45",10.58,40.41,"2018-07-19 00:04:30",33.99,"2018-07-19 00:06:40",37.85,8.79,9.81,0.076,0.147,0.117,0.096,0.061,0.035,0,0,2526,2522,7.268,12.46,0.193,1.681,0,0,0,0.001,0,0,0,0,0,0,3.807
30173,"2018-08-03 00:50:00",26730,9,12.07,"2018-08-03 00:49:40",11.34,"2018-08-03 00:44:35",11.62,50.05,"2018-08-03 00:43:50",46.45,"2018-08-03 00:49:10",48.54,9.81,10.1,0.132,0.113,0.126,0.114,0.085,0.076,0,0,2531,2530,9.26,12.69,0.192,1.076,0,0.065,0,0,0,0,0,0,0,0,2.351
27844,"2018-07-17 20:40:00",24401,9,11.78,"2018-07-17 20:38:05",9.66,"2018-07-17 20:32:30",10.6,91,"2018-07-17 20:31:50",57.57,"2018-07-17 20:37:15",72.14,13.19,9.56,0.08,0.158,0.127,0.096,0.069,0.04,0,0,2513,2506,9.41,12.43,0.729,10.27,0.12,0,0.001,0,0,0,0,0,0,0,3.291
26114,"2018-07-05 20:20:00",22671,9,9.58,"2018-07-05 20:19:30",9.22,"2018-07-05 20:11:10",9.36,53.76,"2018-07-05 20:11:05",51.24,"2018-07-05 20:19:00",52.51,10.82,8.53,0.084,0.247,0.116,0.114,0.078,0.049,0,0,2553,2552,9.15,12.22,0.093,0.653,0,0,0.001,0,0,0,0,0,0,0,0.879
29703,"2018-07-30 18:30:00",26260,9,6.996,"2018-07-30 18:29:45",6.471,"2018-07-30 18:25:50",6.672,81.7,"2018-07-30 18:26:10",78.6,"2018-07-30 18:20:10",80.4,17.64,9.79,0.217,0.114,0.164,0.139,0.166,0.145,0,0,2513,2507,13.99,12.94,0.135,0.613,0.106,0,0,0,0,0,0,0,0,0,3.596
27023,"2018-07-12 03:50:00",23580,9,8.75,"2018-07-12 03:47:10",8.13,"2018-07-12 03:40:05",8.39,75.17,"2018-07-12 03:40:05",69.92,"2018-07-12 03:47:35",73.35,8.8,10.33,0.065,0.181,0.103,0.098,0.057,0.032,0,0,2537,2524,6.461,12.19,0.168,1.335,0.001,0.001,0.001,0,0,0,0,0,0,0,4.247
30426,"2018-08-04 19:00:00",26983,9,12.47,"2018-08-04 18:54:00",11.95,"2018-08-04 18:58:30",12.24,45.27,"2018-08-04 18:58:15",41.37,"2018-08-04 18:55:25",43.16,11.81,9.03,0.275,0.11,0.235,0.106,0.154,0.07,0,0,2531,2527,12.65,12.82,0.147,1.1,0,0,0,0,0,0,0,0,0,0,1.518
30653,"2018-08-06 08:50:00",27210,9,12.4,"2018-08-06 08:50:00",11.71,"2018-08-06 08:48:05",12.02,44.61,"2018-08-06 08:43:35",34.53,"2018-08-06 08:41:40",38.68,6.95,8.85,0.284,0.117,0.26,0.105,0.182,0.073,0,0,2563,2553,19.15,13.33,0.183,2.584,0.097,0.084,0.002,0,0,0,0,0,0,0,3.655
31887,"2018-08-14 22:30:00",28444,9,9.27,"2018-08-14 22:25:25",8.51,"2018-08-14 22:21:05",8.83,61.79,"2018-08-14 22:20:40",55.85,"2018-08-14 22:30:00",58.99,9.8,10.43,0.083,0.104,0.108,0.095,0.06,0.038,0,0,2538,2532,6.308,12.69,0.2,1.502,0.049,0.086,0,0,0,0,0,0,0,0,1.757
26555,"2018-07-08 21:50:00",23112,9,12.51,"2018-07-08 21:40:10",12.34,"2018-07-08 21:45:35",12.41,63.19,"2018-07-08 21:41:10",60.71,"2018-07-08 21:49:25",61.78,10.31,8.52,0.073,0.229,0.113,0.105,0.073,0.046,0,0,2527,2521,11.33,12.15,0.042,0.584,0.016,0.02,0,0,0,0,0,0,0,0,2.14
31607,"2018-08-12 23:50:00",28164,9,11.65,"2018-08-12 23:50:00",8.87,"2018-08-12 23:42:00",9.78,25.1,"2018-08-12 23:40:05",7.046,"2018-08-12 23:50:00",13.83,8.98,11.08,0.099,0.108,0.112,0.098,0.063,0.044,0,0,2543,2542,4.536,12.68,0.825,4.869,0.109,0,0,0,0,0,0,0,0,0,4.857
32444,"2018-08-18 19:20:00",29001,9,7.4,"2018-08-18 19:18:55",7.178,"2018-08-18 19:14:20",7.291,60.42,"2018-08-18 19:10:25",59.33,"2018-08-18 19:17:30",59.88,10.83,9.81,0.071,0.096,0.182,0.093,0.056,0.027,0,0,2549,2545,8.28,12.82,0.057,0.302,0.023,0,0,0.001,0,0,0,0,0,0,1.928
30073,"2018-08-02 08:10:00",26630,9,12.18,"2018-08-02 08:00:10",11.51,"2018-08-02 08:09:55",11.82,51.42,"2018-08-02 08:06:50",45.51,"2018-08-02 08:00:15",48.07,8.25,9.27,0.156,0.118,0.132,0.12,0.107,0.097,0,0,2536,2533,18.12,13.2,0.146,1.294,0.001,0.001,0,0.001,0,0,0,0,0,0,2.111
30413,"2018-08-04 16:50:00",26970,9,13.41,"2018-08-04 16:49:20",13.09,"2018-08-04 16:41:05",13.26,47.21,"2018-08-04 16:48:55",42.67,"2018-08-04 16:43:20",44.77,13.05,8.77,0.28,0.114,0.239,0.105,0.156,0.073,0,0,2560,2553,15.12,13.38,0.079,1.105,0.001,0.001,0.001,0.001,0,0,0,0,0,0,4.676
28879,"2018-07-25 01:10:00",25436,9,12.38,"2018-07-25 01:09:10",11.54,"2018-07-25 01:05:00",11.96,45.37,"2018-07-25 01:04:25",41.77,"2018-07-25 01:00:30",43.62,9.11,10.32,0.299,0.114,0.273,0.158,0.217,0.132,0,0,2535,2531,7.839,12.6,0.218,0.82,0.098,0,0,0,0,0,0,0,0,0,5.172
30249,"2018-08-03 13:30:00",26806,9,6.976,"2018-08-03 13:20:20",6.148,"2018-08-03 13:29:40",6.588,94.9,"2018-08-03 13:30:00",88.2,"2018-08-03 13:20:40",92,9.26,9.56,0.131,0.112,0.132,0.11,0.09,0.076,0,0,2551,2540,7.927,13.09,0.26,1.712,0.07,0,0,0.001,0,0,0,0,0,0,2.476
30277,"2018-08-03 18:10:00",26834,9,8.37,"2018-08-03 18:04:15",8.19,"2018-08-03 18:08:35",8.27,84.3,"2018-08-03 18:00:05",81,"2018-08-03 18:04:05",82.8,12.28,9.3,0.13,0.11,0.132,0.109,0.089,0.072,0,0,2527,2525,10.97,12.9,0.049,0.872,0.076,0.03,0,0,0,0,0,0,0,0,5.711
30342,"2018-08-04 05:00:00",26899,9,8.17,"2018-08-04 04:50:05",7.076,"2018-08-04 04:59:50",7.555,66.66,"2018-08-04 04:59:25",56.2,"2018-08-04 04:53:40",62.17,5.387,8.8,0.297,0.109,0.28,0.104,0.156,0.074,0,0,2546,2543,6.025,12.43,0.286,3.646,0,0,0.002,0.001,0,0,0,0,0,0,1.534
28387,"2018-07-21 15:10:00",24944,9,15.44,"2018-07-21 15:00:50",13.63,"2018-07-21 15:09:55",14.55,64.79,"2018-07-21 15:07:40",55.57,"2018-07-21 15:01:15",61.73,19.63,10.03,0.071,0.119,0.107,0.092,0.061,0.032,0,0,2540,2528,19.57,13.19,0.61,2.212,0.016,0,0,0.002,0,0,0,0,0,0,8.23
29753,"2018-07-31 02:50:00",26310,9,5.926,"2018-07-31 02:41:30",5.491,"2018-07-31 02:42:25",5.767,46.97,"2018-07-31 02:40:40",41.87,"2018-07-31 02:47:45",43.16,6.199,9.83,0.213,0.117,0.162,0.14,0.157,0.14,0,0,2537,2535,2.395,12.55,0.086,1.306,0.012,0,0,0,0,0,0,0,0,0,4.036
30527,"2018-08-05 11:50:00",27084,9,12.77,"2018-08-05 11:41:10",11.57,"2018-08-05 11:46:10",12.05,71.45,"2018-08-05 11:40:40",61.47,"2018-08-05 11:47:50",64.94,11.65,8.59,0.303,0.115,0.293,0.103,0.2,0.073,0,0,2538,2537,20.31,13.49,0.352,1.747,0.148,0.093,0,0,0,0,0,0,0,0,2.143
29729,"2018-07-30 22:50:00",26286,9,3.522,"2018-07-30 22:49:55",3.128,"2018-07-30 22:40:55",3.262,89.6,"2018-07-30 22:43:50",88.3,"2018-07-30 22:45:50",88.9,9.61,10.07,0.214,0.116,0.162,0.141,0.16,0.142,0,0,2553,2548,2.311,12.68,0.097,0.306,0.086,0.038,0,0.001,0,0,0,0,0,0,2.963
29230,"2018-07-27 11:40:00",25787,9,15.48,"2018-07-27 11:32:45",13.75,"2018-07-27 11:35:45",14.32,51.33,"2018-07-27 11:31:35",38.9,"2018-07-27 11:33:40",44.28,13.25,9.77,0.326,0.12,0.27,0.161,0.237,0.185,0,0,2561,2551,23.47,13.55,0.487,2.899,0.081,0,0,0.001,0.001,0,0,0,0,0,4.309
29465,"2018-07-29 02:50:00",26022,9,8,"2018-07-29 02:47:30",7.682,"2018-07-29 02:48:50",7.813,62.95,"2018-07-29 02:49:00",61.26,"2018-07-29 02:40:05",62.21,7.242,9.82,0.274,0.116,0.214,0.157,0.2,0.165,0,0,2540,2530,6.701,12.55,0.084,0.37,0,0,0.001,0,0,0,0,0,0,0,3.055
29367,"2018-07-28 10:30:00",25924,9,13.77,"2018-07-28 10:21:00",10.16,"2018-07-28 10:29:35",12.26,53.19,"2018-07-28 10:29:10",37.4,"2018-07-28 10:21:15",44.48,10.24,9.52,0.296,0.12,0.236,0.159,0.215,0.174,0,0,2568,2537,20.83,13.55,1.164,3.577,0.089,0,0,0,0,0,0,0,0,0,9.13
31931,"2018-08-15 05:50:00",28488,9,8.55,"2018-08-15 05:48:05",7.984,"2018-08-15 05:40:05",8.21,48.63,"2018-08-15 05:46:05",42.41,"2018-08-15 05:47:35",45.87,6.715,10.07,0.082,0.103,0.108,0.095,0.058,0.036,0,0,2541,2540,6.59,12.48,0.147,1.476,0.001,0.001,0,0,0,0,0,0,0,0,1.019
32684,"2018-08-20 11:20:00",29241,9,12.38,"2018-08-20 11:10:05",11.28,"2018-08-20 11:16:05",11.72,45.67,"2018-08-20 11:17:35",34.92,"2018-08-20 11:19:45",40.12,11.93,8.23,0.077,0.099,0.174,0.088,0.065,0.033,0,0,2569,2563,25.37,14.01,0.266,2.265,0.198,0,0.001,0,0,0,0,0,0,0,3.596
31694,"2018-08-13 14:20:00",28251,9,16.89,"2018-08-13 14:13:50",15.5,"2018-08-13 14:17:35",16.03,40.02,"2018-08-13 14:11:50",33.49,"2018-08-13 14:14:15",36.06,24.52,10.28,0.095,0.108,0.11,0.092,0.072,0.045,0,0,2563,2556,22.36,13.94,0.406,1.19,0.001,0,0,0,0,0,0,0,0,0,2.483
26126,"2018-07-05 22:20:00",22683,9,9.88,"2018-07-05 22:15:55",9.02,"2018-07-05 22:10:05",9.65,48.28,"2018-07-05 22:10:05",45.07,"2018-07-05 22:15:20",46.01,8.32,8.54,0.087,0.247,0.115,0.115,0.077,0.048,0,0,2545,2541,6.373,12.14,0.242,0.892,0.087,0,0,0.001,0,0,0,0,0,0,1.376
28456,"2018-07-22 02:40:00",25013,9,12.25,"2018-07-22 02:30:35",11.46,"2018-07-22 02:33:10",11.83,55.63,"2018-07-22 02:33:05",52.53,"2018-07-22 02:30:20",54.14,8.9,10.57,0.067,0.118,0.105,0.094,0.052,0.027,0,0,2523,2520,8.9,12.57,0.197,0.74,0.106,0.011,0,0,0,0,0,0,0,0,4.64
31447,"2018-08-11 21:10:00",28004,9,9.62,"2018-08-11 21:00:05",8.93,"2018-08-11 21:09:40",9.3,49.38,"2018-08-11 21:09:05",48.03,"2018-08-11 21:04:00",48.66,13.38,10.57,0.116,0.112,0.12,0.101,0.074,0.054,0,0,2567,2539,8.55,12.76,0.219,0.386,0.103,0,0,0,0,0,0,0,0,0,12.05
27842,"2018-07-17 20:20:00",24399,9,9.38,"2018-07-17 20:20:00",9.05,"2018-07-17 20:15:35",9.17,97.8,"2018-07-17 20:10:05",96.1,"2018-07-17 20:19:40",97.3,13.75,9.55,0.081,0.158,0.127,0.096,0.069,0.04,0,0,2513,2504,9.86,12.44,0.081,0.264,0.104,0,0.001,0,0,0,0,0,0,0,2.821
27014,"2018-07-12 02:20:00",23571,9,10.06,"2018-07-12 02:10:05",8.31,"2018-07-12 02:20:00",8.87,73.67,"2018-07-12 02:19:15",62.96,"2018-07-12 02:10:05",69.69,9.56,10.32,0.064,0.181,0.103,0.098,0.057,0.033,0,0,2543,2539,8.19,12.22,0.45,2.879,0,0,0,0,0,0,0,0,0,0,1.165
32551,"2018-08-19 13:10:00",29108,9,5.4,"2018-08-19 13:02:30",4.552,"2018-08-19 13:09:15",4.997,94.7,"2018-08-19 13:02:30",86,"2018-08-19 13:08:50",91.2,9.62,8.79,0.079,0.101,0.219,0.09,0.061,0.03,0,0,2556,2552,8.88,14.09,0.177,2.078,0.155,0,0,0,0,0,0,0,0,0,1.246
31831,"2018-08-14 13:10:00",28388,9,11.32,"2018-08-14 13:02:00",10.36,"2018-08-14 13:06:20",10.73,88.5,"2018-08-14 13:01:05",80.8,"2018-08-14 13:02:45",85.4,15,10.3,0.089,0.107,0.108,0.096,0.062,0.036,0,0,2544,2540,15.8,13.88,0.247,1.832,0.054,0,0,0.001,0,0,0,0,0,0,1.624
31113,"2018-08-09 13:30:00",27670,9,12.72,"2018-08-09 13:24:20",12.18,"2018-08-09 13:28:10",12.48,57.08,"2018-08-09 13:22:55",51.76,"2018-08-09 13:27:10",53.84,17.19,9.26,0.177,0.117,0.144,0.104,0.122,0.068,0,0,2556,2548,20.48,13.32,0.16,0.932,0,0,0,0,0,0,0,0,0,0,6.34
26092,"2018-07-05 16:40:00",22649,9,11.79,"2018-07-05 16:30:10",10.2,"2018-07-05 16:39:30",10.72,85.2,"2018-07-05 16:38:00",76.83,"2018-07-05 16:30:45",81.7,13.77,8.26,0.086,0.249,0.116,0.113,0.081,0.052,0,0,2566,2558,14.92,12.55,0.454,2.465,0.062,0.001,0,0,0,0.001,0,0,0,0,2.146
27403,"2018-07-14 19:10:00",23960,9,12.9,"2018-07-14 19:00:05",12.58,"2018-07-14 19:10:00",12.73,52.25,"2018-07-14 19:09:55",50.05,"2018-07-14 19:01:35",51.1,18.64,9.52,0.093,0.163,0.14,0.095,0.067,0.036,0,0,2623,2623,17.14,12.56,0.098,0.526,0.142,0.001,0,0,0,0,0,0,0,0,15.74
31059,"2018-08-09 04:30:00",27616,9,8.81,"2018-08-09 04:29:45",8.59,"2018-08-09 04:23:05",8.71,51.29,"2018-08-09 04:23:30",50.04,"2018-08-09 04:27:50",50.58,6.453,9.82,0.188,0.115,0.153,0.107,0.126,0.065,0,0,2554,2551,5.051,12.48,0.064,0.431,0,0,0,0,0,0,0,0,0,0,1.076
27953,"2018-07-18 14:50:00",24510,9,16.97,"2018-07-18 14:40:50",16,"2018-07-18 14:42:35",16.62,33.37,"2018-07-18 14:42:55",27.85,"2018-07-18 14:42:05",30.5,20.11,9.01,0.083,0.154,0.12,0.093,0.073,0.041,0,0,2577,2567,20.26,13.1,0.217,1.218,0,0.026,0,0,0,0,0,0,0,0,2.978
30090,"2018-08-02 11:00:00",26647,9,14.42,"2018-08-02 10:57:40",13.82,"2018-08-02 10:51:20",14.12,46.56,"2018-08-02 10:54:35",41.4,"2018-08-02 10:59:55",43.71,12.33,9.26,0.152,0.117,0.13,0.115,0.107,0.094,0,0,2565,2556,22.28,14.03,0.144,1.286,0.095,0,0,0,0,0,0,0,0,0,3.575
31618,"2018-08-13 01:40:00",28175,9,11.92,"2018-08-13 01:30:05",10.77,"2018-08-13 01:33:35",11.21,15.74,"2018-08-13 01:37:35",12.5,"2018-08-13 01:31:00",13.85,7.772,11.05,0.099,0.108,0.111,0.099,0.062,0.044,0,0,2538,2536,7.663,12.65,0.284,0.69,0.039,0.061,0,0,0,0,0,0,0,0,2.779
30180,"2018-08-03 02:00:00",26737,9,11.41,"2018-08-03 01:58:15",11.1,"2018-08-03 01:52:00",11.24,54.82,"2018-08-03 01:55:05",53.64,"2018-08-03 01:50:10",54.27,9.55,10.06,0.132,0.114,0.126,0.113,0.085,0.075,0,0,2532,2528,10.2,12.66,0.087,0.284,0.016,0,0,0,0,0,0,0,0,0,1.537
27760,"2018-07-17 06:40:00",24317,9,12.45,"2018-07-17 06:39:50",12.22,"2018-07-17 06:30:05",12.34,62.74,"2018-07-17 06:34:35",55.15,"2018-07-17 06:36:50",58.46,6.695,8.77,0.082,0.168,0.131,0.096,0.067,0.04,0,0,2547,2544,16.14,12.28,0.061,1.656,0.002,0.002,0,0,0,0,0,0,0,0,1.114
28004,"2018-07-18 23:20:00",24561,9,10.92,"2018-07-18 23:15:35",9.67,"2018-07-18 23:18:05",10.52,44.41,"2018-07-18 23:13:35",33.39,"2018-07-18 23:15:55",40.08,9.7,9.81,0.077,0.147,0.117,0.096,0.061,0.036,0,0,2534,2527,8.59,12.49,0.411,2.974,0.121,0,0,0.001,0,0,0,0,0,0,3.813
28174,"2018-07-20 03:40:00",24731,9,13.51,"2018-07-20 03:30:30",12.84,"2018-07-20 03:38:30",13.17,31.97,"2018-07-20 03:40:00",28.84,"2018-07-20 03:30:15",30.34,8.52,10.19,0.073,0.134,0.109,0.095,0.057,0.031,0,0,2529,2524,11.47,12.52,0.192,0.842,0,0.091,0,0,0,0,0,0,0,0,1.695
30481,"2018-08-05 04:10:00",27038,9,8.56,"2018-08-05 04:09:55",7.965,"2018-08-05 04:01:30",8.27,65.96,"2018-08-05 04:01:00",60.4,"2018-08-05 04:09:55",63.5,6.975,9.05,0.273,0.11,0.229,0.107,0.15,0.068,0,0,2538,2537,7.444,12.62,0.178,1.491,0,0,0,0,0,0,0,0,0,0,2.06
28388,"2018-07-21 15:20:00",24945,9,13.87,"2018-07-21 15:17:20",13.02,"2018-07-21 15:20:00",13.57,68.37,"2018-07-21 15:20:00",63.07,"2018-07-21 15:13:45",65.28,19.63,10.03,0.072,0.119,0.107,0.092,0.06,0.032,0,0,2540,2537,19.05,13.16,0.181,1.108,0,0,0,0.003,0,0,0,0,0,0,2.891
32530,"2018-08-19 09:40:00",29087,9,5.624,"2018-08-19 09:34:10",4.047,"2018-08-19 09:38:05",4.662,82.6,"2018-08-19 09:38:50",73.07,"2018-08-19 09:35:15",78.71,6.174,9.04,0.075,0.1,0.225,0.091,0.059,0.03,0,0,2569,2559,11.52,13.69,0.42,2.165,0.003,0.003,0,0.001,0.001,0,0,0,0,0,4.653
32024,"2018-08-15 21:20:00",28581,9,9.3,"2018-08-15 21:15:25",9.01,"2018-08-15 21:10:05",9.2,51.9,"2018-08-15 21:10:20",50.53,"2018-08-15 21:18:25",51.02,11.33,10.62,0.079,0.102,0.106,0.095,0.056,0.031,0,0,2548,2544,7.686,12.77,0.073,0.372,0.027,0.07,0,0,0,0,0,0,0,0,3.278
28604,"2018-07-23 03:20:00",25161,9,7.128,"2018-07-23 03:11:25",6.956,"2018-07-23 03:17:45",7.036,100,"2018-07-23 03:10:05",100,"2018-07-23 03:10:05",100,9.31,10.32,0.128,0.114,0.282,0.088,0.116,0.037,0,0,2541,2540,7.311,12.48,0.047,0,0,0,0,0,0,0.001,0,0,0,0,1.001
32185,"2018-08-17 00:10:00",28742,9,9.82,"2018-08-17 00:09:35",8.75,"2018-08-17 00:00:05",9.12,58.4,"2018-08-17 00:01:55",53.81,"2018-08-17 00:10:00",56.48,8.02,10.83,0.074,0.1,0.104,0.094,0.053,0.029,0,0,2540,2538,5.657,12.69,0.332,1.489,0,0,0,0,0,0,0,0,0,0,1.925
30544,"2018-08-05 14:40:00",27101,9,13.99,"2018-08-05 14:33:10",13.29,"2018-08-05 14:30:05",13.64,56.41,"2018-08-05 14:31:55",49.36,"2018-08-05 14:35:10",51.95,14.28,8.77,0.298,0.115,0.281,0.104,0.196,0.077,0,0,2550,2533,15.9,13.36,0.157,1.558,0.001,0.001,0,0,0,0,0,0,0,0,11.01
30662,"2018-08-06 10:20:00",27219,9,13,"2018-08-06 10:16:05",12.31,"2018-08-06 10:10:55",12.64,42.59,"2018-08-06 10:19:10",33.18,"2018-08-06 10:10:35",36.78,9.26,8.74,0.282,0.116,0.252,0.103,0.183,0.074,0,0,2571,2566,25.16,13.96,0.164,2.303,0.028,0,0.001,0,0.001,0,0,0,0,0,2.658
26945,"2018-07-11 14:50:00",23502,9,18.27,"2018-07-11 14:49:15",16.94,"2018-07-11 14:45:30",17.61,34.71,"2018-07-11 14:46:10",27.57,"2018-07-11 14:49:50",30.48,25.51,9.28,0.069,0.189,0.106,0.094,0.07,0.04,0,0,2564,2554,22.53,12.72,0.419,1.585,0.001,0.044,0,0,0,0,0,0,0,0,2.772
32552,"2018-08-19 13:20:00",29109,9,5.442,"2018-08-19 13:17:35",4.562,"2018-08-19 13:11:00",5.102,94.1,"2018-08-19 13:10:15",84.5,"2018-08-19 13:16:10",89.5,9.92,8.79,0.079,0.101,0.219,0.09,0.061,0.03,0,0,2557,2551,8.83,13.83,0.252,2.385,0.123,0,0,0,0,0,0,0,0,0,1.536
27814,"2018-07-17 15:40:00",24371,9,15.8,"2018-07-17 15:35:15",14.73,"2018-07-17 15:30:05",15.27,71.05,"2018-07-17 15:33:20",45.55,"2018-07-17 15:37:40",57.67,20.62,8.75,0.088,0.163,0.128,0.094,0.075,0.043,0,0,2558,2551,19.65,12.82,0.305,7.757,0.051,0.001,0,0,0,0,0,0,0,0,2.361
27376,"2018-07-14 14:40:00",23933,9,16.14,"2018-07-14 14:36:00",15.66,"2018-07-14 14:39:45",15.94,45.92,"2018-07-14 14:32:00",40.39,"2018-07-14 14:36:20",42.51,21.06,9,0.099,0.171,0.149,0.093,0.071,0.038,0,0,2593,2584,22.39,12.79,0.102,1.253,0.054,0.016,0,0,0,0,0,0,0,0,4.213
32548,"2018-08-19 12:40:00",29105,9,5.27,"2018-08-19 12:38:05",4.422,"2018-08-19 12:32:55",4.799,95.5,"2018-08-19 12:38:00",83.8,"2018-08-19 12:35:35",88.9,8.79,8.79,0.078,0.1,0.22,0.09,0.06,0.029,0,0,2558,2552,8.94,13.85,0.224,2.424,0.001,0.001,0,0.001,0,0,0,0,0,0,2.116
28499,"2018-07-22 09:50:00",25056,9,14.78,"2018-07-22 09:47:15",14.19,"2018-07-22 09:43:05",14.5,57.56,"2018-07-22 09:43:50",52.4,"2018-07-22 09:45:15",54.37,12.3,10.04,0.068,0.117,0.105,0.092,0.055,0.029,0,0,2547,2527,18.77,13.24,0.153,1.186,0,0,0.001,0.002,0,0,0,0,0,0,3.97
28124,"2018-07-19 19:20:00",24681,9,15.96,"2018-07-19 19:14:50",15.54,"2018-07-19 19:12:25",15.83,23.19,"2018-07-19 19:10:20",21.25,"2018-07-19 19:20:00",22.25,17.78,10.03,0.075,0.131,0.111,0.094,0.061,0.034,0,0,2522,2522,17.84,12.74,0.108,0.425,0.135,0.001,0,0.001,0,0,0,0,0,0,2.606
